"URL","Size","# of Outlinks","Content-Type"
"https://www.latimes.com/environment/story/2024-02-10/la-nina-on-the-horizon-californias-wild-weather-year-could-get-even-weirder","366211 Byte","223","text/html"
"https://www.latimes.com/delos/list/boyle-heights-guide-things-to-do","538261 Byte","273","text/html"
"https://www.latimes.com/topic/plants","453626 Byte","236","text/html"
"https://www.latimes.com/espanol/california/articulo/2024-02-17/el-ayuntamiento-de-los-angeles-aprueba-3-8-millones-para-limpiar-y-asegurar-los-rascacielos-grafiteados-del-centro-de-la-ciudad","254805 Byte","101","text/html"
"https://www.latimes.com/entertainment/music/la-et-ms-zebulon-20170502-story.html","334387 Byte","212","text/html"
"https://www.latimes.com/espanol/entretenimiento/articulo/2024-02-18/lista-de-ganadores-de-los-premios-de-la-academia-britanica-de-cine","243249 Byte","99","text/html"
"https://www.latimes.com/espanol/internacional/articulo/2024-02-16/muere-el-encarcelado-lider-opositor-alexei-navalny-enemigo-mas-acerrimo-del-presidente-ruso","258621 Byte","100","text/html"
"https://www.latimes.com/entertainment-arts/books/story/2023-08-16/watch-christian-cooper-discuss-better-living-through-birding-at-the-l-a-times-book-club","329520 Byte","218","text/html"
"https://www.latimes.com/california/story/2024-02-09/suspect-in-custody-following-shooting-on-uc-berkeley-campus-no-victims-police-say","303943 Byte","206","text/html"
"https://www.latimes.com/world-nation/story/2024-02-18/a-year-after-jimmy-carter-entered-hospice-care-advocates-hope-his-endurance-drives-awareness","339439 Byte","207","text/html"
"https://www.latimes.com/espanol/etiqueta/cine","318109 Byte","113","text/html"
"https://www.latimes.com/politics/story/2024-02-16/why-moving-to-the-middle-on-immigration-may-deliver-electoral-success-to-democrats","302182 Byte","200","text/html"
"https://www.latimes.com/food/story/2023-02-26/for-tinned-seafood-lobster-roll-splurges-head-to-west-hollywood-new-seafood-sensation","378340 Byte","212","text/html"
"https://www.latimes.com/world-nation/story/2023-04-11/on-the-frontline-in-bakhmut-ukraine-as-the-battle-rages-for-control","365053 Byte","222","text/html"
"https://www.latimes.com/food/story/2021-12-07/full-coverage-of-the-best-restaurants-in-la","321627 Byte","200","text/html"
"https://www.latimes.com/california/newsletter/2024-02-15/california-politics-template-ca-politics","307401 Byte","212","text/html"
"https://www.latimes.com/lifestyle/story/2024-02-09/la-affairs-sean-holiday-i-wanted-a-relationship-not-several-breakups","334700 Byte","211","text/html"
"https://www.latimes.com/vegasguide/story/2023-04-13/a-grand-adventure-go-out-without-roughing-it-at-grand-canyon-glamping-r","271686 Byte","185","text/html"
"https://www.latimes.com/politics/story/2024-02-13/democrats-are-emphasizing-abortion-to-mobilize-voters-will-it-work-in-oc","344070 Byte","215","text/html"
"https://www.latimes.com/bestcovery/indoor","125013 Byte","63","text/html"
"https://www.latimes.com/world-nation/story/2024-02-17/ukraine-is-withdrawing-from-avdiivka-where-outnumbered-defenders-held-out-for-4-months","321081 Byte","208","text/html"
"https://www.latimes.com/food/story/2022-09-09/saffys-east-hollywood-review-bill-addison","367759 Byte","209","text/html"
"https://www.latimes.com/espanol/entretenimiento/articulo/2024-01-23/oscars-2024-toda-la-lista-de-nominados","262402 Byte","106","text/html"
"https://www.latimes.com/politics/story/2024-02-17/porter-garcia-long-beach","323889 Byte","208","text/html"
"https://www.latimes.com/obituaries","440461 Byte","244","text/html"
"https://www.latimes.com/california/story/2024-02-15/ex-meta-employee-identified-as-suspect-in-san-mateo-family-murder-suicide","310331 Byte","203","text/html"
"https://www.latimes.com/california/story/2024-02-02/death-in-custody-interview","354122 Byte","225","text/html"
"https://www.latimes.com/espanol/internacional/articulo/2024-02-16/la-migracion-irregular-en-mexico-salto-un-77-en-2023","246706 Byte","98","text/html"
"https://www.latimes.com/topic/jobs-labor","385706 Byte","219","text/html"
"https://www.latimes.com/business/story/2023-08-23/bauer-pottery-l-a-showroom-lost-lease-sale-draws-collectors","376918 Byte","216","text/html"
"https://www.latimes.com/espanol/internacional/articulo/2024-02-10/mama-antula-una-jesuita-de-1730-que-no-queria-casarse-ni-ser-monja-sera-primera-santa-de-argentina","241900 Byte","98","text/html"
"https://www.latimes.com/games","399494 Byte","213","text/html"
"https://www.latimes.com/espanol/opinion/articulo/2024-02-13/oppenheimer-el-riesgo-de-la-victoria-de-bukele","247575 Byte","99","text/html"
"https://www.latimes.com/california/story/2023-12-08/los-angeles-city-council-permanent-al-fresco-dining","335311 Byte","209","text/html"
"https://www.latimes.com/world-nation/story/2024-02-18/thousands-rail-against-mexicos-president-and-ruling-party-in-march-for-democracy","314959 Byte","206","text/html"
"https://www.latimes.com/espanol/internacional/articulo/2024-02-07/israel-y-hamas-lejos-de-alcanzar-acuerdos-sobre-cese-el-fuego-y-rehenes-cuales-son-los-escollos","255217 Byte","100","text/html"
"https://www.latimes.com/entertainment-arts/books/story/2021-08-24/how-to-watch-billie-jean-king-discuss-all-in","318160 Byte","214","text/html"
"https://www.latimes.com/archives/la-xpm-2006-apr-09-me-garvey9-story.html","278110 Byte","182","text/html"
"https://www.latimes.com/lifestyle/image","631637 Byte","308","text/html"
"https://www.latimes.com/food/story/2024-02-15/frinj-coffee-grown-in-california-is-booming","355904 Byte","202","text/html"
"https://www.latimes.com/espanol/entretenimiento/articulo/2024-01-07/golden-globes-2024-toda-la-lista-de-ganadores","315760 Byte","110","text/html"
"https://www.latimes.com/food/story/2023-12-19/everything-to-know-101-best-restaurants-los-angeles-2023","356642 Byte","208","text/html"
"https://www.latimes.com/topic/ukraine","386359 Byte","220","text/html"
"https://www.latimes.com/bestcovery/best-epoxy-for-household-use","201041 Byte","115","text/html"
"https://www.latimes.com/california/story/2024-02-16/in-a-crowded-race-for-los-angeles-district-attorney-who-can-challenge-george-gascon","385219 Byte","235","text/html"
"https://www.latimes.com/socalgetaways/story/2021-08-08/northbound-to-californias-central-coast-beaches-charming-communities-a-laid-back-vibe-beckon","263716 Byte","182","text/html"
"https://www.latimes.com/entertainment-arts/music","389443 Byte","219","text/html"
"https://www.latimes.com/paid-posts/?prx_t=AGAGAXlpJApPsPA","223952 Byte","171","text/html"
"https://www.latimes.com/politics/story/2024-02-12/r-f-k-jr-apologizes-to-family-for-super-bowl-ad-that-invoked-his-late-uncle-president-john-f-kennedy","318102 Byte","210","text/html"
"https://www.latimes.com/bestcovery/lululemon-vs-athleta-leggings-comparison","79231 Byte","43","text/html"
"https://www.latimes.com/people/betty-hallock","281284 Byte","197","text/html"
"https://www.latimes.com/food/story/2022-08-18/n-soto-izakaya-mid-city-review-bill-addison","396384 Byte","213","text/html"
"https://www.latimes.com/california/story/2024-02-15/mayor-karen-bass-rebuilding-lapd-retired-cops","322804 Byte","206","text/html"
"https://www.latimes.com/sitemap","230518 Byte","408","text/html"
"https://www.latimes.com/entertainment-arts/story/2024-02-13/the-wiz-hollywood-pantages-broadway-revival-national-tour","323402 Byte","205","text/html"
"https://www.latimes.com/california/story/2023-10-12/california-republicans-hoping-steve-garvey-is-in-a-league-of-his-own","340522 Byte","211","text/html"
"https://www.latimes.com/entertainment-arts/books/story/2021-12-09/ann-patchett-these-precious-days-los-angeles-times-book-club","310624 Byte","212","text/html"
"https://www.latimes.com/espanol/eeuu/articulo/2024-02-16/texas-construira-base-de-operaciones-de-la-guardia-nacional-en-la-ciudad-fronteriza-de-eagle-pass","246189 Byte","99","text/html"
"https://www.latimes.com/local/lanow/la-me-ln-la-river-frank-gehry-20150807-story.html","325941 Byte","210","text/html"
"https://www.latimes.com/entertainment-arts/movies","389855 Byte","219","text/html"
"https://www.latimes.com/espanol/mexico/articulo/2024-02-16/mexico-podria-elegir-a-una-mujer-como-presidenta-pero-sus-fondos-para-gobernar-ya-se-estan-gastado","252577 Byte","102","text/html"
"https://www.latimes.com/brandpublishing/hotproperty","396664 Byte","220","text/html"
"https://www.latimes.com/espanol/eeuu/articulo/2024-02-16/juicio-a-trump-por-pagos-para-tapar-noticias-comenzara-el-25-de-marzo","241080 Byte","100","text/html"
"https://www.latimes.com/entertainment-arts/newsletter/2024-02-17/ed-templeton-photographs-skaters-essential-arts-arts-culture","358807 Byte","259","text/html"
"https://www.latimes.com/food/la-fo-gold-salazar-20160701-snap-story.html","350502 Byte","221","text/html"
"https://www.latimes.com/espanol/entretenimiento/articulo/2024-02-18/bob-marley-one-love-domina-la-taquilla-en-eeuu","238091 Byte","97","text/html"
"https://www.latimes.com/california/story/2024-02-15/korean-bookstores-are-dying-heres-how-one-survives","343140 Byte","213","text/html"
"https://www.latimes.com/politics/story/2023-10-10/dodgers-star-steve-garvey-senate-race-feinstein-schiff-porter-lee","357869 Byte","218","text/html"
"https://www.latimes.com/california/story/2024-02-18/ancient-landslides-on-palos-verdes-peninsula-accelerating-winter-rains-increase-threat","408940 Byte","226","text/html"
"https://www.latimes.com/business/story/2023-08-14/la-redditors-compile-list-of-restaurants-with-added-fees","329828 Byte","214","text/html"
"https://www.latimes.com/people/robin-abcarian","281067 Byte","196","text/html"
"https://www.latimes.com/food/story/2023-07-06/bhookhe-artesia-rajasthani-cuisine-addison-review","386162 Byte","215","text/html"
"https://www.latimes.com/archives/la-xpm-2001-aug-16-cl-34651-story.html","325433 Byte","204","text/html"
"https://www.latimes.com/bestcovery/best-bedding-sets","113672 Byte","51","text/html"
"https://www.latimes.com/california/story/2024-02-12/proposition-1-just-scratches-the-surface-on-mental-health-homelessness","338297 Byte","212","text/html"
"https://www.latimes.com/specialsupplements/story/2023-09-26/fall-waikiki-getaways","291617 Byte","187","text/html"
"https://www.latimes.com/california/story/2024-02-05/photos-powerful-atmospheric-river-storm-pummels-california","380555 Byte","209","text/html"
"https://www.latimes.com/california/story/2024-02-10/homeless-hotel-lawsuit","373945 Byte","207","text/html"
"https://www.latimes.com/bestcovery/small-kitchen-appliances","127879 Byte","63","text/html"
"https://www.latimes.com/entertainment-arts/story/2024-02-16/judithe-hernandez-the-cheech","350502 Byte","218","text/html"
"https://www.latimes.com/food/story/2023-09-21/perilla-banchan-review-los-angeles-restaurant-jihee-kim","368966 Byte","213","text/html"
"https://www.latimes.com/california/story/2024-02-18/homeless-tiny-homes-extreme-weather-climate-change","343702 Byte","221","text/html"
"https://www.latimes.com/sports/dodgers/story/2024-02-15/dodgers-shohei-ohtani-clubhouse-fit-dave-roberts","338936 Byte","216","text/html"
"https://www.latimes.com/archives/la-xpm-2000-sep-06-fi-16120-story.html","292222 Byte","199","text/html"
"https://www.latimes.com/california/story/2024-02-18/rancho-cucamonga-man-survives-nosedive-into-canyon-after-stealing-yosemite-park-employee-vehicle","311606 Byte","205","text/html"
"https://www.latimes.com/entertainment-arts/books/story/2021-06-11/la-et-jc-michele-harper-beauty-in-breaking","326770 Byte","210","text/html"
"https://www.latimes.com/espanol/deportes","324519 Byte","122","text/html"
"https://www.latimes.com/food/story/2023-07-13/loreto-za-za-za-frogtown-mexican-seafood-review-addison","390219 Byte","220","text/html"
"https://www.latimes.com/travel/list/san-pedro-neighborhood-guide-things-to-do","515084 Byte","262","text/html"
"https://www.latimes.com/espanol/politica/articulo/2024-02-17/juez-ordena-a-trump-pagar-355-millones-de-dolares-por-mentir-sobre-su-riqueza","239628 Byte","99","text/html"
"https://www.latimes.com/topic/guides","418011 Byte","236","text/html"
"https://www.latimes.com/espanol/entretenimiento/articulo/2024-02-17/la-version-2024-del-grupo-niche-celebro-el-aniversario-de-su-exito-mas-grande","248155 Byte","91","text/html"
"https://www.latimes.com/compare-deals?utm_campaign=compare_deals&utm_medium=homepagebarker&utm_source=on_site","213340 Byte","188","text/html"
"https://www.latimes.com/business/realestate/hot-property/la-fi-hp-neighborhood-spotlight-elysian-valley-20180811-story.html","327605 Byte","204","text/html"
"https://www.latimes.com/espanol/etiqueta/migracion","320318 Byte","112","text/html"
"https://www.latimes.com/entertainment-arts/books/story/2023-01-26/tracy-kidder-homeless-rough-sleepers","309831 Byte","213","text/html"
"https://www.latimes.com/terms-of-service","325659 Byte","178","text/html"
"https://www.latimes.com/california/story/2024-01-14/steve-garvey-is-banking-on-his-dodgers-and-padres-fame-to-boost-his-republican-senate-run","367959 Byte","223","text/html"
"https://www.latimes.com/california/story/2024-02-16/gaza-ceasefire-protests-are-disrupting-tiny-ojai","337571 Byte","216","text/html"
"https://www.latimes.com/opinion/story/2024-02-16/cat-animal-behavior-pets-owners-shelters-humans-veterinary","337986 Byte","208","text/html"
"https://www.latimes.com/entertainment/arts/culture/la-et-cm-kent-twitchell-mural-ed-ruscha-monument-20150610-story.html","306127 Byte","204","text/html"
"https://www.latimes.com/food/story/2023-05-25/review-bar-chelou-pasadena-addison-weird","411601 Byte","220","text/html"
"https://www.latimes.com/bestcovery/best-pots-and-pans","120194 Byte","54","text/html"
"https://www.latimes.com/california/story/2024-02-14/firefighters-launch-campaign-against-measure-hla","336079 Byte","215","text/html"
"https://www.latimes.com/entertainment-arts/books/story/2023-04-13/essential-los-angeles-books","335817 Byte","207","text/html"
"https://www.latimes.com/sports/soccer/galaxy","391656 Byte","218","text/html"
"https://www.latimes.com/politics/story/2024-02-12/2024-california-primary-election-senate-candidate-garvey-lee-porter-schiff","298335 Byte","200","text/html"
"https://www.latimes.com/bestcovery/best-sports-bras","154778 Byte","70","text/html"
"https://www.latimes.com/food/story/2022-07-14/camphor-arts-district-bistro-bill-addison-review","370759 Byte","211","text/html"
"https://www.latimes.com/california/story/2023-01-19/la-me-huizar-corruption-explainer","332174 Byte","211","text/html"
"https://www.latimes.com/recipe/california-veggie-sandwich","369545 Byte","200","text/html"
"https://www.latimes.com/sports/soccer/angel-city-fc","392380 Byte","217","text/html"
